Период уплаты премии;Возраст Застрахованного;Пол;Смерть ЛП;Инвалидность 1,2. гр. ЛП;Смерть НС;Смерть ДТП;Травма;"КЗ РФ
Взнос";"КЗ Зарубеж
Взнос";i
19;52;f;0,48781%;0,35530%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
19;53;f;0,51688%;0,37253%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
19;54;f;0,54780%;0,39015%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
19;55;f;0,58076%;0,40818%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
19;56;f;0,61608%;0,42672%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;18;f;0,05055%;0,01428%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;19;f;0,05435%;0,01507%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;20;f;0,05833%;0,01606%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;21;f;0,06248%;0,01731%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;22;f;0,06684%;0,01881%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;23;f;0,07137%;0,02061%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;24;f;0,07611%;0,02277%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;25;f;0,08103%;0,02533%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;26;f;0,08615%;0,02835%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;27;f;0,09150%;0,03188%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;28;f;0,09710%;0,03598%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;29;f;0,10302%;0,04069%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;30;f;0,10930%;0,04611%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;31;f;0,11601%;0,05252%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;32;f;0,12321%;0,05969%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;33;f;0,13098%;0,06765%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;34;f;0,13941%;0,07645%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;35;f;0,14856%;0,08613%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;36;f;0,15850%;0,09677%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;37;f;0,16930%;0,10836%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;38;f;0,18100%;0,12099%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;39;f;0,19367%;0,13471%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;40;f;0,20738%;0,14959%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;41;f;0,22220%;0,16565%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;42;f;0,23826%;0,18315%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;43;f;0,25567%;0,20211%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;44;f;0,27460%;0,22259%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;45;f;0,29522%;0,24469%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;46;f;0,31771%;0,25893%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;47;f;0,34227%;0,27375%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;48;f;0,36908%;0,28918%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;49;f;0,39843%;0,30528%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;50;f;0,43060%;0,32203%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;51;f;0,46597%;0,33846%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;52;f;0,49413%;0,35530%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;53;f;0,52413%;0,37253%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;54;f;0,55616%;0,39015%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
20;55;f;0,59046%;0,40818%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,07
21;18;f;0,05331%;0,01515%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;19;f;0,05722%;0,01615%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;20;f;0,06132%;0,01739%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;21;f;0,06560%;0,01887%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;22;f;0,07008%;0,02065%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;23;f;0,07477%;0,02277%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;24;f;0,07967%;0,02527%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;25;f;0,08479%;0,02822%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;26;f;0,09014%;0,03166%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;27;f;0,09576%;0,03562%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;28;f;0,10167%;0,04017%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;29;f;0,10795%;0,04537%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;30;f;0,11465%;0,05152%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;31;f;0,12182%;0,05850%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;32;f;0,12953%;0,06628%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;33;f;0,13787%;0,07488%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;34;f;0,14692%;0,08435%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;35;f;0,15674%;0,09471%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;36;f;0,16738%;0,10606%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;37;f;0,17889%;0,11841%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;38;f;0,19133%;0,13184%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;39;f;0,20479%;0,14642%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;40;f;0,21934%;0,16223%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;41;f;0,23507%;0,17931%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;42;f;0,25211%;0,19788%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;43;f;0,27064%;0,21797%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;44;f;0,29084%;0,23969%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;45;f;0,31289%;0,25308%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;46;f;0,33697%;0,26698%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;47;f;0,36329%;0,28145%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;48;f;0,39212%;0,29650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;49;f;0,42379%;0,31220%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;50;f;0,45868%;0,32854%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;51;f;0,48602%;0,34458%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;52;f;0,51521%;0,36105%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;53;f;0,54646%;0,37790%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
21;54;f;0,58006%;0,39516%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;18;f;0,05468%;0,01585%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;19;f;0,05864%;0,01699%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;20;f;0,06280%;0,01836%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;21;f;0,06715%;0,02000%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;22;f;0,07172%;0,02195%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;23;f;0,07650%;0,02426%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;24;f;0,08153%;0,02698%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;25;f;0,08678%;0,03014%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;26;f;0,09228%;0,03380%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;27;f;0,09807%;0,03799%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;28;f;0,10419%;0,04279%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;29;f;0,11071%;0,04845%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;30;f;0,11767%;0,05488%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;31;f;0,12512%;0,06217%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;32;f;0,13314%;0,07026%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;33;f;0,14182%;0,07919%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;34;f;0,15121%;0,08897%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;35;f;0,16138%;0,09968%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;36;f;0,17236%;0,11138%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;37;f;0,18421%;0,12411%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;38;f;0,19703%;0,13796%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;39;f;0,21089%;0,15301%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;40;f;0,22588%;0,16933%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;41;f;0,24211%;0,18695%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;42;f;0,25974%;0,20610%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;43;f;0,27896%;0,22682%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;44;f;0,29996%;0,23969%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;45;f;0,32290%;0,25308%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;46;f;0,34797%;0,26698%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;47;f;0,37543%;0,28145%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;48;f;0,40560%;0,29650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;49;f;0,43886%;0,31220%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;50;f;0,46532%;0,32854%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;51;f;0,49357%;0,34458%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;52;f;0,52384%;0,36105%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
22;53;f;0,55639%;0,37790%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;18;f;0,05605%;0,01664%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;19;f;0,06007%;0,01790%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;20;f;0,06430%;0,01941%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;21;f;0,06873%;0,02122%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;22;f;0,07339%;0,02335%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;23;f;0,07828%;0,02586%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;24;f;0,08343%;0,02878%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;25;f;0,08883%;0,03215%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;26;f;0,09449%;0,03602%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;27;f;0,10048%;0,04045%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;28;f;0,10682%;0,04568%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;29;f;0,11359%;0,05162%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;30;f;0,12080%;0,05835%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;31;f;0,12854%;0,06594%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;32;f;0,13688%;0,07433%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;33;f;0,14588%;0,08356%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;34;f;0,15561%;0,09367%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;35;f;0,16610%;0,10472%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;36;f;0,17740%;0,11679%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;37;f;0,18961%;0,12992%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;38;f;0,20281%;0,14422%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;39;f;0,21710%;0,15975%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;40;f;0,23256%;0,17658%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;41;f;0,24934%;0,19475%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;42;f;0,26762%;0,21449%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;43;f;0,28760%;0,22682%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;44;f;0,30944%;0,23969%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;45;f;0,33331%;0,25308%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;46;f;0,35945%;0,26698%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;47;f;0,38818%;0,28145%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;48;f;0,41983%;0,29650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;49;f;0,44536%;0,31220%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;50;f;0,47267%;0,32854%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;51;f;0,50194%;0,34458%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
23;52;f;0,53342%;0,36105%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;18;f;0,05742%;0,01749%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;19;f;0,06151%;0,01888%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;20;f;0,06581%;0,02055%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;21;f;0,07033%;0,02253%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;22;f;0,07509%;0,02485%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;23;f;0,08010%;0,02755%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;24;f;0,08539%;0,03067%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;25;f;0,09094%;0,03424%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;26;f;0,09679%;0,03834%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;27;f;0,10298%;0,04317%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;28;f;0,10955%;0,04866%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;29;f;0,11656%;0,05488%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;30;f;0,12405%;0,06190%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;31;f;0,13208%;0,06978%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;32;f;0,14073%;0,07847%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;33;f;0,15005%;0,08801%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;34;f;0,16007%;0,09844%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;35;f;0,17088%;0,10984%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;36;f;0,18252%;0,12230%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;37;f;0,19510%;0,13585%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;38;f;0,20870%;0,15060%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;39;f;0,22343%;0,16662%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;40;f;0,23942%;0,18397%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;41;f;0,25682%;0,20271%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;42;f;0,27582%;0,21449%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;43;f;0,29659%;0,22682%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;44;f;0,31930%;0,23969%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;45;f;0,34418%;0,25308%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;46;f;0,37151%;0,26698%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;47;f;0,40162%;0,28145%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;48;f;0,42617%;0,29650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;49;f;0,45250%;0,31220%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;50;f;0,48076%;0,32854%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
24;51;f;0,51115%;0,34458%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;18;f;0,05879%;0,01840%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;19;f;0,06296%;0,01995%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;20;f;0,06734%;0,02178%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;21;f;0,07196%;0,02393%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;22;f;0,07684%;0,02643%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;23;f;0,08197%;0,02931%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;24;f;0,08740%;0,03263%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;25;f;0,09312%;0,03642%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;26;f;0,09917%;0,04089%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;27;f;0,10557%;0,04598%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;28;f;0,11238%;0,05174%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;29;f;0,11964%;0,05823%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;30;f;0,12741%;0,06553%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;31;f;0,13573%;0,07369%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;32;f;0,14468%;0,08267%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;33;f;0,15428%;0,09253%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;34;f;0,16461%;0,10330%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;35;f;0,17573%;0,11506%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;36;f;0,18772%;0,12791%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;37;f;0,20068%;0,14190%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;38;f;0,21470%;0,15712%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;39;f;0,22993%;0,17363%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;40;f;0,24650%;0,19152%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;41;f;0,26458%;0,20271%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;42;f;0,28433%;0,21449%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;43;f;0,30592%;0,22682%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;44;f;0,32958%;0,23969%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;45;f;0,35558%;0,25308%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;46;f;0,38421%;0,26698%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;47;f;0,40778%;0,28145%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;48;f;0,43309%;0,29650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;49;f;0,46030%;0,31220%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
25;50;f;0,48961%;0,32854%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;18;f;0,06018%;0,01940%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;19;f;0,06443%;0,02109%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;20;f;0,06891%;0,02309%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;21;f;0,07363%;0,02540%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;22;f;0,07862%;0,02808%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;23;f;0,08390%;0,03116%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;24;f;0,08948%;0,03467%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;25;f;0,09539%;0,03882%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;26;f;0,10163%;0,04353%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;27;f;0,10826%;0,04887%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;28;f;0,11530%;0,05490%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;29;f;0,12282%;0,06166%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;30;f;0,13087%;0,06922%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;31;f;0,13947%;0,07767%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;32;f;0,14868%;0,08695%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;33;f;0,15857%;0,09712%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;34;f;0,16920%;0,10823%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;35;f;0,18065%;0,12038%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;36;f;0,19301%;0,13365%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;37;f;0,20637%;0,14808%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;38;f;0,22086%;0,16376%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;39;f;0,23664%;0,18078%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;40;f;0,25386%;0,19152%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;41;f;0,27264%;0,20271%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;42;f;0,29316%;0,21449%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;43;f;0,31565%;0,22682%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;44;f;0,34036%;0,23969%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;45;f;0,36758%;0,25308%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;46;f;0,39018%;0,26698%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;47;f;0,41446%;0,28145%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;48;f;0,44059%;0,29650%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
26;49;f;0,46880%;0,31220%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;18;f;0,06159%;0,02047%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;19;f;0,06592%;0,02232%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;20;f;0,07050%;0,02447%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;21;f;0,07534%;0,02696%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;22;f;0,08046%;0,02981%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;23;f;0,08589%;0,03308%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;24;f;0,09164%;0,03693%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;25;f;0,09774%;0,04130%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;26;f;0,10419%;0,04626%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;27;f;0,11103%;0,05185%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;28;f;0,11832%;0,05813%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;29;f;0,12610%;0,06515%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;30;f;0,13441%;0,07298%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;31;f;0,14327%;0,08171%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;32;f;0,15275%;0,09129%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;33;f;0,16292%;0,10179%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
27;34;f;0,17387%;0,11327%;0,09684%;0,02424%;0,15840%;8 840,00;51 390,00;0,06
